trait,snp,pval,coef,file,chr,pos,method,tissue,gwas_overlap,category
X.738..L.glutamine.2..14.083,8-22158143,6.48357249955445e-103,9.35126834573179e-06,res.fixed_dsnps_X.738..L.glutamine.2..14.083_ts_L3Base.csv,8,22847817,res.fixed,L3Base,0,Metabolite
X.738..L.glutamine.2..14.083,8-144108761,6.48357249955445e-103,-1.56834539205646e-05,res.fixed_dsnps_X.738..L.glutamine.2..14.083_ts_L3Base.csv,8,148818778,res.fixed,L3Base,0,Metabolite
X.738..L.glutamine.2..14.083,9-25600681,6.48357249955445e-103,4.07154522557613e-05,res.fixed_dsnps_X.738..L.glutamine.2..14.083_ts_L3Base.csv,9,25597821,res.fixed,L3Base,198545,Metabolite
X.738..L.glutamine.2..14.083,9-76073937,6.48357249955445e-103,9.57930706318288e-06,res.fixed_dsnps_X.738..L.glutamine.2..14.083_ts_L3Base.csv,9,78116123,res.fixed,L3Base,0,Metabolite
X.738..L.glutamine.2..14.083,9-148594830,6.48357249955445e-103,-2.01187694365371e-05,res.fixed_dsnps_X.738..L.glutamine.2..14.083_ts_L3Base.csv,9,151367100,res.fixed,L3Base,198689,Metabolite
X.738..L.glutamine.2..14.083,10-145783533,6.48357249955445e-103,-1.77340765926968e-05,res.fixed_dsnps_X.738..L.glutamine.2..14.083_ts_L3Base.csv,10,147125858,res.fixed,L3Base,198898,Metabolite
X.738..L.glutamine.2..14.083,5-197840494,7.26469535134765e-09,6.61434123046694e-05,res.fixed_dsnps_X.738..L.glutamine.2..14.083_ts_L3Tip.csv,5,203059122,res.fixed,L3Tip,197848,Metabolite
X.738..L.glutamine.2..14.083,3-6302036,5.17150330497466e-41,-2.19115079581554e-05,res.fixed_dsnps_X.738..L.glutamine.2..14.083_ts_LMAN.csv,3,5496829,res.fixed,LMAN,0,Metabolite
X.738..L.glutamine.2..14.083,5-209773438,5.17150330497466e-41,2.70720039845535e-05,res.fixed_dsnps_X.738..L.glutamine.2..14.083_ts_LMAN.csv,5,215545530,res.fixed,LMAN,197864,Metabolite
X.750..glycine..10.456..s100,3-223125897,1.60602725256764e-23,-0.0261777443484548,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_Kern.csv,3,226866059,res.fixed,Kern,0,Metabolite
X.750..glycine..10.456..s100,2-172327859,3.88139124633923e-18,-0.0174053973594405,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_L3Base.csv,2,176531564,res.fixed,L3Base,0,Metabolite
X.750..glycine..10.456..s100,1-230684623,2.19243223063704e-20,-0.0135980953198281,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_L3Tip.csv,1,234153145,res.fixed,L3Tip,0,Metabolite
X.750..glycine..10.456..s100,4-2542333,2.19243223063704e-20,-0.0313579492151211,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_L3Tip.csv,4,3105477,res.fixed,L3Tip,0,Metabolite
X.750..glycine..10.456..s100,6-148143160,5.1385013792905e-25,-0.0199262507602512,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_LMAN.csv,6,152023522,res.fixed,LMAN,201748,Metabolite
X.750..glycine..10.456..s100,6-148143160,2.19243223063704e-20,-0.0176087117399198,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_L3Tip.csv,6,152023522,res.fixed,L3Tip,201748,Metabolite
X.750..glycine..10.456..s100,8-148611338,2.19243223063704e-20,0.00987411515284193,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_L3Tip.csv,8,153564808,res.fixed,L3Tip,0,Metabolite
X.750..glycine..10.456..s100,3-201900097,5.1385013792905e-25,-0.0184463531568357,res.fixed_dsnps_X.750..glycine..10.456..s100_ts_LMAN.csv,3,205034072,res.fixed,LMAN,0,Metabolite
X.754..glycerol.1.phosphate..16.056,7-8578353,9.65876588684665e-43,-0.00114840114423174,res.fixed_dsnps_X.754..glycerol.1.phosphate..16.056_ts_GRoot.csv,7,8857872,res.fixed,GRoot,202746,Metabolite
X.754..glycerol.1.phosphate..16.056,8-138553041,1.58491705237283e-60,-0.00120142702171311,res.fixed_dsnps_X.754..glycerol.1.phosphate..16.056_ts_GShoot.csv,8,143164479,res.fixed,GShoot,202899,Metabolite
X.754..glycerol.1.phosphate..16.056,3-130559669,7.2272406025938e-65,-4.98919158276848e-05,res.fixed_dsnps_X.754..glycerol.1.phosphate..16.056_ts_L3Base.csv,3,131091828,res.fixed,L3Base,202357,Metabolite
X.754..glycerol.1.phosphate..16.056,8-152467837,7.2272406025938e-65,0.00135859585051826,res.fixed_dsnps_X.754..glycerol.1.phosphate..16.056_ts_L3Base.csv,8,157605818,res.fixed,L3Base,202905,Metabolite
X.754..glycerol.1.phosphate..16.056,5-14494410,6.48536551072935e-164,0.000469472024735221,res.fixed_dsnps_X.754..glycerol.1.phosphate..16.056_ts_LMAD.csv,5,14984368,res.fixed,LMAD,0,Metabolite
X.754..glycerol.1.phosphate..16.056,6-164878622,6.48536551072935e-164,-0.000549848641782825,res.fixed_dsnps_X.754..glycerol.1.phosphate..16.056_ts_LMAD.csv,6,168822837,res.fixed,LMAD,202739,Metabolite
X.754..glycerol.1.phosphate..16.056,7-24166155,6.48536551072935e-164,0.000315886732876121,res.fixed_dsnps_X.754..glycerol.1.phosphate..16.056_ts_LMAD.csv,7,25230332,res.fixed,LMAD,202756,Metabolite
X.754..glycerol.1.phosphate..16.056,9-13169194,6.48536551072935e-164,-0.00104331809137772,res.fixed_dsnps_X.754..glycerol.1.phosphate..16.056_ts_LMAD.csv,9,12699600,res.fixed,LMAD,202916,Metabolite
X.754..glycerol.1.phosphate..16.056,10-8670194,6.48536551072935e-164,0.000579316451395545,res.fixed_dsnps_X.754..glycerol.1.phosphate..16.056_ts_LMAD.csv,10,8603364,res.fixed,LMAD,203016,Metabolite
X.754..glycerol.1.phosphate..16.056,10-53035346,6.48536551072935e-164,0.000355596423272076,res.fixed_dsnps_X.754..glycerol.1.phosphate..16.056_ts_LMAD.csv,10,53803747,res.fixed,LMAD,203038,Metabolite
X.791..DL.isoleucine.2..10.225,1-13176974,8.81305853614452e-60,-0.000241035500902938,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_GRoot.csv,1,13498927,res.fixed,GRoot,0,Metabolite
X.791..DL.isoleucine.2..10.225,1-283161221,8.81305853614452e-60,0.000118276425923748,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_GRoot.csv,1,288178907,res.fixed,GRoot,0,Metabolite
X.791..DL.isoleucine.2..10.225,1-284799087,8.81305853614452e-60,0.00105830309421207,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_GRoot.csv,1,289880121,res.fixed,GRoot,0,Metabolite
X.791..DL.isoleucine.2..10.225,2-190878776,8.81305853614452e-60,-0.000449385709522613,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_GRoot.csv,2,195939714,res.fixed,GRoot,0,Metabolite
X.791..DL.isoleucine.2..10.225,5-205286039,8.81305853614452e-60,-0.000315696019469245,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_GRoot.csv,5,210859881,res.fixed,GRoot,0,Metabolite
X.791..DL.isoleucine.2..10.225,4-204400010,1.03017036609725e-100,-0.000423660302464852,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_GShoot.csv,4,208748516,res.fixed,GShoot,0,Metabolite
X.791..DL.isoleucine.2..10.225,7-117174532,1.03017036609725e-100,-0.000543302380684428,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_GShoot.csv,7,120744966,res.fixed,GShoot,0,Metabolite
X.791..DL.isoleucine.2..10.225,7-123715927,1.03017036609725e-100,0.000205454714873651,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_GShoot.csv,7,127687119,res.fixed,GShoot,0,Metabolite
X.791..DL.isoleucine.2..10.225,7-130165651,1.28088644839787e-25,-0.000520699978721371,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_L3Base.csv,7,134149089,res.fixed,L3Base,209825,Metabolite
X.791..DL.isoleucine.2..10.225,7-130165651,1.03017036609725e-100,-0.000237780906298729,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_GShoot.csv,7,134149089,res.fixed,GShoot,209825,Metabolite
X.791..DL.isoleucine.2..10.225,8-19151936,1.03017036609725e-100,-0.000537960213299025,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_GShoot.csv,8,19864038,res.fixed,GShoot,0,Metabolite
X.791..DL.isoleucine.2..10.225,8-33254866,1.03017036609725e-100,-0.000710930019900715,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_GShoot.csv,8,34173038,res.fixed,GShoot,0,Metabolite
X.791..DL.isoleucine.2..10.225,8-108346733,1.03017036609725e-100,-0.000758966705444298,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_GShoot.csv,8,111293095,res.fixed,GShoot,211127,Metabolite
X.791..DL.isoleucine.2..10.225,10-5586845,1.03017036609725e-100,0.00021190647453693,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_GShoot.csv,10,5229781,res.fixed,GShoot,210177,Metabolite
X.791..DL.isoleucine.2..10.225,7-23976497,1.28088644839787e-25,-0.000448096336383733,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_L3Base.csv,7,25034678,res.fixed,L3Base,0,Metabolite
X.791..DL.isoleucine.2..10.225,8-97192453,4.67923637040217e-213,0.000233495158519968,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,8,99624639,res.fixed,LMAD,0,Metabolite
X.791..DL.isoleucine.2..10.225,8-97192453,1.28088644839787e-25,0.00044268572752454,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_L3Base.csv,8,99624639,res.fixed,L3Base,0,Metabolite
X.791..DL.isoleucine.2..10.225,9-95913854,1.28088644839787e-25,0.000627638134996734,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_L3Base.csv,9,98281023,res.fixed,L3Base,0,Metabolite
X.791..DL.isoleucine.2..10.225,1-227781988,4.67923637040217e-213,0.000651028673964275,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,1,231334740,res.fixed,LMAD,0,Metabolite
X.791..DL.isoleucine.2..10.225,2-186874532,4.67923637040217e-213,-0.000106254642283824,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,2,191825795,res.fixed,LMAD,0,Metabolite
X.791..DL.isoleucine.2..10.225,3-91705389,4.67923637040217e-213,-0.000227961926996663,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,3,107477274,res.fixed,LMAD,208991,Metabolite
X.791..DL.isoleucine.2..10.225,3-228514271,4.67923637040217e-213,-0.000373734696119791,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,3,232353347,res.fixed,LMAD,209119,Metabolite
X.791..DL.isoleucine.2..10.225,4-173492615,4.67923637040217e-213,-0.000299467220599903,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,4,176494123,res.fixed,LMAD,0,Metabolite
X.791..DL.isoleucine.2..10.225,5-81102018,4.67923637040217e-213,-6.11190932011571e-05,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,5,83234696,res.fixed,LMAD,0,Metabolite
X.791..DL.isoleucine.2..10.225,5-209527838,4.67923637040217e-213,-0.000404145198258413,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,5,215265623,res.fixed,LMAD,0,Metabolite
X.791..DL.isoleucine.2..10.225,5-213390421,4.67923637040217e-213,-0.000112819125670837,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,5,219216940,res.fixed,LMAD,209540,Metabolite
X.791..DL.isoleucine.2..10.225,6-114803117,4.67923637040217e-213,3.51239657144381e-05,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,6,118585015,res.fixed,LMAD,0,Metabolite
X.791..DL.isoleucine.2..10.225,6-154702801,4.67923637040217e-213,-0.000295425016116822,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,6,158683080,res.fixed,LMAD,0,Metabolite
X.791..DL.isoleucine.2..10.225,7-11946842,4.67923637040217e-213,-0.000358103243546028,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,7,12312805,res.fixed,LMAD,0,Metabolite
X.791..DL.isoleucine.2..10.225,7-17758636,4.67923637040217e-213,0.000160014512882362,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,7,18383852,res.fixed,LMAD,0,Metabolite
X.791..DL.isoleucine.2..10.225,7-18322838,4.67923637040217e-213,0.000230615807095878,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,7,18917968,res.fixed,LMAD,0,Metabolite
X.791..DL.isoleucine.2..10.225,7-107215852,4.67923637040217e-213,9.37365724406427e-05,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,7,110456001,res.fixed,LMAD,0,Metabolite
X.791..DL.isoleucine.2..10.225,7-113153179,4.67923637040217e-213,-0.000231942941745644,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,7,116401390,res.fixed,LMAD,0,Metabolite
X.791..DL.isoleucine.2..10.225,7-121247298,4.67923637040217e-213,-0.0006320730407605,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,7,125127443,res.fixed,LMAD,209816,Metabolite
X.791..DL.isoleucine.2..10.225,7-121387937,4.67923637040217e-213,6.12771129302562e-06,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,7,125264433,res.fixed,LMAD,0,Metabolite
X.791..DL.isoleucine.2..10.225,7-155124374,4.67923637040217e-213,-0.00018918036645212,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,7,160411879,res.fixed,LMAD,0,Metabolite
X.791..DL.isoleucine.2..10.225,8-107931704,4.67923637040217e-213,-0.000478193391687062,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,8,110875237,res.fixed,LMAD,0,Metabolite
X.791..DL.isoleucine.2..10.225,9-112975645,4.67923637040217e-213,-0.000277446407658911,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,9,116305849,res.fixed,LMAD,0,Metabolite
X.791..DL.isoleucine.2..10.225,10-4598180,4.67923637040217e-213,-4.34673630097696e-05,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,10,4193780,res.fixed,LMAD,210176,Metabolite
X.791..DL.isoleucine.2..10.225,10-5544665,4.67923637040217e-213,-0.000492424978213422,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,10,5190743,res.fixed,LMAD,210177,Metabolite
X.791..DL.isoleucine.2..10.225,10-5636066,4.67923637040217e-213,-9.97513746900046e-05,res.fixed_dsnps_X.791..DL.isoleucine.2..10.225_ts_LMAD.csv,10,5254968,res.fixed,LMAD,210177,Metabolite
X.827..ribitol..15.66,3-24660996,5.59468158834392e-42,-0.00013607292352574,res.fixed_dsnps_X.827..ribitol..15.66_ts_GRoot.csv,3,24154379,res.fixed,GRoot,0,Metabolite
X.827..ribitol..15.66,7-18373572,5.97510147231369e-128,-0.000127220374539216,res.fixed_dsnps_X.827..ribitol..15.66_ts_LMAD.csv,7,19023167,res.fixed,LMAD,0,Metabolite
X.827..ribitol..15.66,7-18373572,5.59468158834392e-42,-0.000124424537160163,res.fixed_dsnps_X.827..ribitol..15.66_ts_GRoot.csv,7,19023167,res.fixed,GRoot,0,Metabolite
X.827..ribitol..15.66,10-6689963,1.33678384393375e-51,-0.000173058643964692,res.fixed_dsnps_X.827..ribitol..15.66_ts_Kern.csv,10,6378650,res.fixed,Kern,0,Metabolite
X.827..ribitol..15.66,10-6689963,5.59468158834392e-42,-0.00013024565308501,res.fixed_dsnps_X.827..ribitol..15.66_ts_GRoot.csv,10,6378650,res.fixed,GRoot,0,Metabolite
X.827..ribitol..15.66,10-6689963,1.47444588148035e-81,-0.00017359772133414,res.fixed_dsnps_X.827..ribitol..15.66_ts_GShoot.csv,10,6378650,res.fixed,GShoot,0,Metabolite
X.827..ribitol..15.66,1-830708,1.33678384393375e-51,0.000144866714073835,res.fixed_dsnps_X.827..ribitol..15.66_ts_Kern.csv,1,862724,res.fixed,Kern,0,Metabolite
X.827..ribitol..15.66,2-19729590,1.33678384393375e-51,0.000145141232537376,res.fixed_dsnps_X.827..ribitol..15.66_ts_Kern.csv,2,20357458,res.fixed,Kern,0,Metabolite
X.827..ribitol..15.66,2-148606618,1.33678384393375e-51,-0.000122478668565141,res.fixed_dsnps_X.827..ribitol..15.66_ts_Kern.csv,2,152566307,res.fixed,Kern,0,Metabolite
X.827..ribitol..15.66,4-51528087,1.33678384393375e-51,-8.01980449006554e-05,res.fixed_dsnps_X.827..ribitol..15.66_ts_Kern.csv,4,53651727,res.fixed,Kern,0,Metabolite
X.827..ribitol..15.66,4-119728389,1.33678384393375e-51,-8.14146348106045e-05,res.fixed_dsnps_X.827..ribitol..15.66_ts_Kern.csv,4,123471870,res.fixed,Kern,211602,Metabolite
X.827..ribitol..15.66,2-74870155,5.97510147231369e-128,8.94579776830538e-05,res.fixed_dsnps_X.827..ribitol..15.66_ts_LMAD.csv,2,76264108,res.fixed,LMAD,0,Metabolite
X.827..ribitol..15.66,4-13104742,5.97510147231369e-128,0.000145296872635083,res.fixed_dsnps_X.827..ribitol..15.66_ts_LMAD.csv,4,14000119,res.fixed,LMAD,211559,Metabolite
X.827..ribitol..15.66,4-228862493,5.97510147231369e-128,6.08395097285499e-05,res.fixed_dsnps_X.827..ribitol..15.66_ts_LMAD.csv,4,233308908,res.fixed,LMAD,0,Metabolite
X.827..ribitol..15.66,7-15634770,5.97510147231369e-128,-9.77406179824981e-05,res.fixed_dsnps_X.827..ribitol..15.66_ts_LMAD.csv,7,16130304,res.fixed,LMAD,0,Metabolite
X.827..ribitol..15.66,9-74479170,5.97510147231369e-128,5.75970273100702e-05,res.fixed_dsnps_X.827..ribitol..15.66_ts_LMAD.csv,9,74518399,res.fixed,LMAD,0,Metabolite
X.827..ribitol..15.66,10-78642827,5.97510147231369e-128,0.00019294048258718,res.fixed_dsnps_X.827..ribitol..15.66_ts_LMAD.csv,10,78009640,res.fixed,LMAD,0,Metabolite
X.827..ribitol..15.66,10-92778789,5.97510147231369e-128,-2.34088312576594e-05,res.fixed_dsnps_X.827..ribitol..15.66_ts_LMAD.csv,10,92992770,res.fixed,LMAD,0,Metabolite
X.835..dehydroascorbic.acid..1..16.863,1-80435461,6.82313103549522e-14,0.000128000836600107,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_Kern.csv,1,82023333,res.fixed,Kern,212336,Metabolite
X.835..dehydroascorbic.acid..1..16.863,1-80435461,1.01526463312828e-59,0.000157179899541316,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_GShoot.csv,1,82023333,res.fixed,GShoot,212336,Metabolite
X.835..dehydroascorbic.acid..1..16.863,2-84130803,1.01526463312828e-59,-0.000147957941234469,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_GShoot.csv,2,85745960,res.fixed,GShoot,212622,Metabolite
X.835..dehydroascorbic.acid..1..16.863,2-173566544,6.82313103549522e-14,0.000174589734630936,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_Kern.csv,2,177732864,res.fixed,Kern,212717,Metabolite
X.835..dehydroascorbic.acid..1..16.863,2-4273516,2.60625619162524e-113,-0.000219649135841328,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_L3Base.csv,2,4245772,res.fixed,L3Base,212542,Metabolite
X.835..dehydroascorbic.acid..1..16.863,2-82391836,2.60625619162524e-113,7.964354591424e-05,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_L3Base.csv,2,83877453,res.fixed,L3Base,212622,Metabolite
X.835..dehydroascorbic.acid..1..16.863,2-134487168,2.60625619162524e-113,0.000109271920921574,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_L3Base.csv,2,137870565,res.fixed,L3Base,212690,Metabolite
X.835..dehydroascorbic.acid..1..16.863,3-23122336,2.60625619162524e-113,-3.68238590331909e-05,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_L3Base.csv,3,22582043,res.fixed,L3Base,212802,Metabolite
X.835..dehydroascorbic.acid..1..16.863,3-86889677,2.60625619162524e-113,0.000152590347737436,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_L3Base.csv,3,112396363,res.fixed,L3Base,212904,Metabolite
X.835..dehydroascorbic.acid..1..16.863,5-22704683,2.60625619162524e-113,0.000108923136802368,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_L3Base.csv,5,23209569,res.fixed,L3Base,213193,Metabolite
X.835..dehydroascorbic.acid..1..16.863,5-157804679,2.60625619162524e-113,-7.42516787367058e-05,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_L3Base.csv,5,161560017,res.fixed,L3Base,213317,Metabolite
X.835..dehydroascorbic.acid..1..16.863,8-4260569,2.60625619162524e-113,-6.96627465959873e-05,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_L3Base.csv,8,4474143,res.fixed,L3Base,213684,Metabolite
X.835..dehydroascorbic.acid..1..16.863,9-83393534,2.60625619162524e-113,-0.000103008071309391,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_L3Base.csv,9,85631971,res.fixed,L3Base,213917,Metabolite
X.835..dehydroascorbic.acid..1..16.863,9-123606298,2.60625619162524e-113,0.000140518912806905,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_L3Base.csv,9,125364521,res.fixed,L3Base,213953,Metabolite
X.835..dehydroascorbic.acid..1..16.863,10-14193660,2.60625619162524e-113,-0.00011419270306592,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_L3Base.csv,10,14333087,res.fixed,L3Base,213995,Metabolite
X.835..dehydroascorbic.acid..1..16.863,4-239495598,4.09078121346053e-52,0.000108403342357493,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_L3Tip.csv,4,244375603,res.fixed,L3Tip,213181,Metabolite
X.835..dehydroascorbic.acid..1..16.863,1-162438394,1.66880539388292e-308,7.02080710996853e-05,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_LMAD.csv,1,164031550,res.fixed,LMAD,212407,Metabolite
X.835..dehydroascorbic.acid..1..16.863,8-133307335,1.66880539388292e-308,4.29318846898973e-05,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_LMAD.csv,8,137775022,res.fixed,LMAD,213784,Metabolite
X.835..dehydroascorbic.acid..1..16.863,9-83233128,1.66880539388292e-308,2.95887226035276e-05,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_LMAD.csv,9,85479509,res.fixed,LMAD,213917,Metabolite
X.835..dehydroascorbic.acid..1..16.863,10-10451547,1.66880539388292e-308,-6.19667795535946e-05,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_LMAD.csv,10,10477514,res.fixed,LMAD,213989,Metabolite
X.835..dehydroascorbic.acid..1..16.863,10-69987942,1.66880539388292e-308,-4.63003856400924e-05,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_LMAD.csv,10,69117604,res.fixed,LMAD,214029,Metabolite
X.835..dehydroascorbic.acid..1..16.863,1-199191067,1.44589269156153e-21,-0.000150195716215462,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_LMAN.csv,1,201617881,res.fixed,LMAN,212452,Metabolite
X.835..dehydroascorbic.acid..1..16.863,3-52098035,1.44589269156153e-21,-1.89716414811439e-05,res.fixed_dsnps_X.835..dehydroascorbic.acid..1..16.863_ts_LMAN.csv,3,51976234,res.fixed,LMAN,212835,Metabolite
X.8742..shikimic.acid..16.433..s100,1-232050481,0,-0.00263376352289177,res.fixed_dsnps_X.8742..shikimic.acid..16.433..s100_ts_GRoot.csv,1,235595484,res.fixed,GRoot,0,Metabolite
X.8742..shikimic.acid..16.433..s100,1-232050481,7.64185432057084e-123,-0.00224276519433041,res.fixed_dsnps_X.8742..shikimic.acid..16.433..s100_ts_LMAN.csv,1,235595484,res.fixed,LMAN,0,Metabolite
X.8742..shikimic.acid..16.433..s100,1-298817504,0,-0.000165067336682021,res.fixed_dsnps_X.8742..shikimic.acid..16.433..s100_ts_GRoot.csv,1,304249699,res.fixed,GRoot,0,Metabolite
X.8742..shikimic.acid..16.433..s100,3-95007251,0,-0.000991759858776079,res.fixed_dsnps_X.8742..shikimic.acid..16.433..s100_ts_GRoot.csv,2,148902397,res.fixed,GRoot,0,Metabolite
X.8742..shikimic.acid..16.433..s100,2-208624770,9.35223483490888e-223,-0.0009895250806389,res.fixed_dsnps_X.8742..shikimic.acid..16.433..s100_ts_GShoot.csv,2,214784778,res.fixed,GShoot,0,Metabolite
X.8742..shikimic.acid..16.433..s100,2-208624770,0,-0.000791358393703242,res.fixed_dsnps_X.8742..shikimic.acid..16.433..s100_ts_GRoot.csv,2,214784778,res.fixed,GRoot,0,Metabolite
X.8742..shikimic.acid..16.433..s100,2-221101978,0,-0.00171977814916791,res.fixed_dsnps_X.8742..shikimic.acid..16.433..s100_ts_GRoot.csv,2,227195459,res.fixed,GRoot,0,Metabolite
X.8742..shikimic.acid..16.433..s100,2-228602298,0,-0.000685499467200596,res.fixed_dsnps_X.8742..shikimic.acid..16.433..s100_ts_GRoot.csv,2,234947772,res.fixed,GRoot,0,Metabolite
X.8742..shikimic.acid..16.433..s100,3-17170850,0,0.000809444885068824,res.fixed_dsnps_X.8742..shikimic.acid..16.433..s100_ts_GRoot.csv,3,16515037,res.fixed,GRoot,0,Metabolite
X.8742..shikimic.acid..16.433..s100,3-174111078,0,0.000968208563705897,res.fixed_dsnps_X.8742..shikimic.acid..16.433..s100_ts_GRoot.csv,3,176516523,res.fixed,GRoot,0,Metabolite
X.8742..shikimic.acid..16.433..s100,3-184082849,0,-0.00016979886257201,res.fixed_dsnps_X.8742..shikimic.acid..16.433..s100_ts_GRoot.csv,3,186995378,res.fixed,GRoot,0,Metabolite
X.8742..shikimic.acid..16.433..s100,3-231957766,2.6319461574066e-237,-0.000963761695448269,res.fixed_dsnps_X.8742..shikimic.acid..16.433..s100_ts_LMAD.csv,3,234792358,res.fixed,LMAD,0,Metabolite
X.8742..shikimic.acid..16.433..s100,3-231957766,0,-0.000265035813675039,res.fixed_dsnps_X.8742..shikimic.acid..16.433..s100_ts_GRoot.csv,3,234792358,res.fixed,GRoot,0,Metabolite
X.8742..shikimic.acid..16.433..s100,4-96113747,0,-0.000956785538021968,res.fixed_dsnps_X.8742..shikimic.acid..16.433..s100_ts_GRoot.csv,4,102066052,res.fixed,GRoot,0,Metabolite
X.8742..shikimic.acid..16.433..s100,5-39295249,0,-0.000809838240690346,res.fixed_dsnps_X.8742..shikimic.acid..16.433..s100_ts_GRoot.csv,5,40497773,res.fixed,GRoot,0,Metabolite
X.8742..shikimic.acid..16.433..s100,5-147149880,0,0.000976068752910275,res.fixed_dsnps_X.8742..shikimic.acid..16.433..s100_ts_GRoot.csv,5,150617206,res.fixed,GRoot,0,Metabolite
X.8742..shikimic.acid..16.433..s100,5-179315139,9.35223483490888e-223,-0.00142394778604414,res.fixed_dsnps_X.8742..shikimic.acid..16.433..s100_ts_GShoot.csv,5,183595652,res.fixed,GShoot,0,Metabolite
