v3_id,v4_id,category,trait,tissue,p_adjusted,coef,num_of_times_identified,chromosome_name,start_position,end_position,description
GRMZM2G104449,Zm00001d052922,Metabolite,X.92824..D.malic.acid..12.794..s100,L3Base,0.046269425,0.001405384,1,4,204942596,204947439,BEST Arabidopsis thaliana protein match is: Polyketide cyclase/dehydrase and lipid transport superfamily protein (TAIR:AT3G11720.3); Has 155 Blast hits to 153 proteins in 39 species: Archae - 0; Bacteria - 4; Metazoa - 5; Fungi - 6; Plants - 101; Vi /.../- 0; Other Eukaryotes - 39 (source: NCBI BLink).
GRMZM2G105207,Zm00001d006714,Metabolite,X.1001..phenethylamine..13.742,GRoot,0.023296339,-0.00026696,1,2,215023176,215029253,NADH dehydrogenase [ubiquinone] iron-sulfur protein 4 mitochondrial
GRMZM2G105869,Zm00001d006369,Metabolite,X.5951..L.serine.2..11.174..s100,L3Tip,0.021002421,0.011121269,4,2,205908412,205911375,sdg116;set domain gene116:
GRMZM2G105869,Zm00001d006369,Metabolite,X.12647..L.homoserine.2..12.359,L3Tip,0.003639344,0.000236633,4,2,205908412,205911375,sdg116;set domain gene116:
GRMZM2G105869,Zm00001d006369,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,7.93E-09,0.000871963,4,2,205908412,205911375,sdg116;set domain gene116:
GRMZM2G105869,Zm00001d006369,Metabolite,X.6288..L.threonine.2..11.464,L3Tip,0.001588448,0.001727827,4,2,205908412,205911375,sdg116;set domain gene116:
GRMZM2G106393,Zm00001d002158,Metabolite,X.971..oxalic.acid..7.883,L3Tip,7.77E-05,3.18E-05,2,2,6886753,6887019,Wound-responsive family protein
GRMZM2G106393,Zm00001d002158,Metabolite,X.5460935..turanose.1..24.81,L3Tip,6.82E-07,0.001352933,2,2,6886753,6887019,Wound-responsive family protein
GRMZM2G106790,,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,GRoot,0.006661241,0.001396182,1,,,,
GRMZM2G107597,Zm00001d029098,Metabolite,X.5988..Sucrose..23.988..s100,GShoot,0.000410382,0.09654365,1,1,57988733,57991597,sweet16;sugars will eventually be exported transporter16:
GRMZM2G107731,Zm00001d028730,Metabolite,X.3037582..mucic.acid..18.907,GRoot,0.012516375,0.00051879,1,1,44532354,44536303,CONTAINS InterPro DOMAIN/s: Taxilin (InterPro:IPR019132); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).
GRMZM2G107774,Zm00001d028185,Metabolite,X.439183..3.phosphoglyceric.acid..16.504,L3Base,0.045915935,0.000332518,1,1,25738664,25741208,rem6.3;remorin6.3:
GRMZM2G108225,Zm00001d013048,Metabolite,X.311..citric.acid..16.615..s100,LMAN,1.17E-05,0.001248488,1,5,3760185,3771088,sqs1;squalene synthase1:
GRMZM2G108514,Zm00001d033024,Metabolite,X.1001..phenethylamine..13.742,L3Tip,1.61E-07,0.001154639,1,1,247476007,247477503,Tyrosine decarboxylase 1
GRMZM2G108530,Zm00001d029234,other,NIRStarch,L3Tip,0.030313256,0.247636521,1,1,63275727,63280169,Protein Mo25
GRMZM2G108615,Zm00001d021605,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,L3Base,0.001041179,0.000125436,1,7,157873556,157874881,
GRMZM2G110195,Zm00001d042619,other,NumberofTilleringPlants,L3Tip,0.006492775,0.024549541,1,3,174091744,174095154,Amino acid permease 2
GRMZM2G110198,Zm00001d030256,Development,PlantHeight,GRoot,0.000157926,-3.174204742,2,1,117002474,117006192,alpha/beta-Hydrolases superfamily protein
GRMZM2G110198,Zm00001d030256,Development,EarHeight,GRoot,7.66E-06,-2.967691747,2,1,117002474,117006192,alpha/beta-Hydrolases superfamily protein
GRMZM2G110412,Zm00001d005682,Metabolite,X.8742..shikimic.acid..16.433..s100,L3Tip,9.12E-05,0.00342993,1,2,183194823,183197373,Protein kinase superfamily protein
GRMZM2G110714,Zm00001d012702,other,NumberofTilleringPlants,GRoot,0.000216906,0.027282292,1,8,178935008,178947931,Phosphoenolpyruvate carboxylase 3
GRMZM2G111208,Zm00001d029443,Metabolite,X.5988..Sucrose..23.988..s100,GShoot,4.83E-06,0.124649972,1,1,70817727,70829834,1-phosphatidylinositol-3-phosphate 5-kinase FAB1B
GRMZM2G111529,Zm00001d016155,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,Kern,0.000860919,0.000161114,1,5,147482562,147503560,Putative callose synthase 8
GRMZM2G111713,Zm00001d022352,Seed Traits,CobWeight,Kern,0.003349942,0.656275985,1,7,176050452,176065009,Mitochondrial inner membrane translocase complex subunit Tim44-related protein
GRMZM2G113002,Zm00001d028616,Metabolite,X.6262..L.ornithine.2..16.632,GShoot,0.006235178,0.000614234,1,1,40942152,40945320,Putative E3 ubiquitin-protein ligase XBAT31
GRMZM2G113156,Zm00001d037971,Development,EarHeight,GRoot,0.001081729,-2.243240859,1,6,143885595,143894219,FHA domain-containing protein DDL
GRMZM2G113372,,other,SecondaryBranchNumber,L3Base,0.004347892,0.154632539,1,,,,
GRMZM2G113396,,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Tip,0.009843731,0.000187067,1,,,,
GRMZM2G113415,,Flowering Time,GDDAnthesis.SilkingInterval,L3Base,0.048686196,1.329674078,1,,,,
GRMZM2G114681,Zm00001d005726,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,L3Base,0.035789227,-0.002311143,1,2,184842614,184845272,Protein TIFY 6B
GRMZM2G114801,Zm00001d037385,Seed Traits,TotalKernelNum,LMAD,0.02790386,-0.295160265,1,6,123966376,123968604,Adenine nucleotide alpha hydrolases-like superfamily protein
GRMZM2G115598,Zm00001d002169,Metabolite,X.1549111..caffeic.acid..19.755,GShoot,3.21E-11,0.001143563,9,2,7094303,7100353,Eukaryotic translation initiation factor 3 subunit C
GRMZM2G115598,Zm00001d002169,Metabolite,X.5988..Sucrose..23.988..s100,L3Base,4.24E-07,0.13604886,9,2,7094303,7100353,Eukaryotic translation initiation factor 3 subunit C
GRMZM2G115598,Zm00001d002169,Metabolite,X.1549111..caffeic.acid..19.755,LMAD,1.31E-08,0.001161786,9,2,7094303,7100353,Eukaryotic translation initiation factor 3 subunit C
GRMZM2G115598,Zm00001d002169,Metabolite,X.311..citric.acid..16.615..s100,LMAD,0.000150309,0.001595535,9,2,7094303,7100353,Eukaryotic translation initiation factor 3 subunit C
GRMZM2G115598,Zm00001d002169,Metabolite,X.5984..fructose.1..17.18..s100,Kern,0.000134115,0.007447983,9,2,7094303,7100353,Eukaryotic translation initiation factor 3 subunit C
GRMZM2G115598,Zm00001d002169,Metabolite,X.448388..D.allose.1..17.278,GShoot,0.001798383,5.68E-05,9,2,7094303,7100353,Eukaryotic translation initiation factor 3 subunit C
GRMZM2G115598,Zm00001d002169,Metabolite,X.311..citric.acid..16.615..s100,LMAN,0.008266011,0.001912209,9,2,7094303,7100353,Eukaryotic translation initiation factor 3 subunit C
GRMZM2G115598,Zm00001d002169,Metabolite,X.311..citric.acid..16.615..s100,GShoot,4.08E-05,0.001225507,9,2,7094303,7100353,Eukaryotic translation initiation factor 3 subunit C
GRMZM2G115598,Zm00001d002169,Metabolite,X.311..citric.acid..16.615..s100,Kern,1.04E-09,0.001929447,9,2,7094303,7100353,Eukaryotic translation initiation factor 3 subunit C
GRMZM2G117281,,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,0.028456139,0.000112099,1,,,,
GRMZM2G117878,Zm00001d019256,other,NumberofTilleringPlants,L3Tip,0.016650217,0.021411225,1,7,24211071,24212860,UDP-glycosyltransferase 76C1
GRMZM2G118286,Zm00001d023538,Male Inflorescence,TasselLength,L3Base,0.003442593,-4.70079775,2,10,9347497,9371362,Long chain acyl-CoA synthetase 9 chloroplastic
GRMZM2G118286,Zm00001d023538,Male Inflorescence,TasselLength,LMAN,0.006542344,-6.3323737,2,10,9347497,9371362,Long chain acyl-CoA synthetase 9 chloroplastic
GRMZM2G118441,Zm00001d043031,other,MainSpikeLength,L3Tip,0.000289928,-6.784972642,1,3,187050348,187052568,Nodulin-like protein
GRMZM2G118714,Zm00001d023629,Metabolite,X.738..L.glutamine.2..14.083,GShoot,0.00298473,7.70E-05,1,10,12733959,12741378,Putative DUF827 domain containing family protein
GRMZM2G118766,Zm00001d051128,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,GShoot,0.001805022,0.000310815,1,4,144753085,144753555,embryo sac development arrest 6
GRMZM2G118950,Zm00001d003025,Seed Traits,X20KernelWeight,GRoot,0.034649175,-0.083998711,1,2,29747763,29749475,amt3;ammonium transporter3:
GRMZM2G119272,Zm00001d004015,Seed Traits,TotalSeedWeight,Kern,0.009456276,1.7052698,4,2,75789250,75791994,
GRMZM2G119272,Zm00001d004015,other,EarDiameter,Kern,0.012733519,0.313754926,4,2,75789250,75791994,
GRMZM2G119272,Zm00001d004015,Seed Traits,TotalKernelVolume,Kern,1.87E-05,1.646736331,4,2,75789250,75791994,
GRMZM2G119272,Zm00001d004015,Seed Traits,EarWeight,Kern,0.000172526,2.723046046,4,2,75789250,75791994,
GRMZM2G119345,Zm00001d008512,Female Inflorescence,EarLength,LMAD,0.02569509,1.417857498,1,8,11119067,11126014,ABC-2 type transporter family protein
GRMZM2G119485,Zm00001d017491,Metabolite,X.439451..galactinol.2..26.479,L3Base,0.000151695,0.001201292,1,5,197432144,197434405,
GRMZM2G120257,Zm00001d049921,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,L3Base,0.004755393,0.002605677,1,4,52808632,52818558,
GRMZM2G120975,Zm00001d048338,Seed Traits,X20KernelWeight,L3Tip,1.15E-05,-0.129202025,1,9,154675604,154690065,Calcium-binding EF hand family protein
GRMZM2G121070,Zm00001d002191,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,0.00019167,0.000177169,1,2,7656052,7658947,Organic cation/carnitine transporter 4
GRMZM2G121312,Zm00001d031434,Metabolite,X.92824..D.malic.acid..12.794..s100,LMAN,0.000167547,0.002367298,1,1,190080839,190081984,DNA-damage-repair/toleration protein DRT100
GRMZM2G121404,Zm00001d040311,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,0.010215468,-0.000583953,1,3,37403121,37412755,5'-3' exoribonuclease 3
GRMZM2G121960,Zm00001d028901,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,0.007493497,0.000520151,1,1,50190087,50200187,hcf3;high chlorophyll fluorescence3: (aka hcf9
GRMZM2G121990,,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Tip,1.28E-05,0.000751627,1,,,,
GRMZM2G122108,Zm00001d034718,Female Inflorescence,EarLength,GShoot,0.004385346,-2.125228807,1,1,300613074,300615633,SPX domain-containing protein 4
GRMZM2G122276,Zm00001d017033,Metabolite,X.5460673..D.saccharic.acid..18.614,L3Tip,0.032761407,0.000119142,1,5,183229185,183230047,Glycine-rich cell wall structural protein
GRMZM2G122443,Zm00001d041603,Metabolite,X.1001..phenethylamine..13.742,L3Base,0.004755966,0.000309347,1,3,129427114,129430257,Protein OS-9 homolog
GRMZM2G122481,,Metabolite,X.1001..phenethylamine..13.742,GShoot,5.23E-06,0.000553016,1,,,,
GRMZM2G122712,Zm00001d038180,other,NumberofTilleringPlants,L3Base,3.87E-10,0.046252127,1,6,150718378,150719322,Protein NRT1/ PTR FAMILY 3.1
GRMZM2G122811,Zm00001d051741,other,NIRStarch,L3Tip,0.03932313,0.238561708,1,4,168606581,168612438,Protein NSP-INTERACTING KINASE 1
GRMZM2G122954,Zm00001d000299,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,L3Base,0.044217561,0.000209746,1,B73V4_ctg103,50560,54085,Endosomal targeting BRO1-like domain-containing protein
GRMZM2G123014,Zm00001d026350,Metabolite,X.204..allantoin.1..17.293,L3Tip,0.00019612,0.001453881,1,10,144091288,144093948,Pentatricopeptide repeat-containing protein
GRMZM2G123544,Zm00001d051901,Metabolite,X.6255..maltose..2..24.915,L3Tip,0.008622996,0.000199316,2,4,173983536,173988094,P-loop NTPase domain-containing protein LPA1 homolog 1
GRMZM2G123544,Zm00001d051901,Metabolite,X.204..allantoin.1..17.293,L3Tip,0.000208614,0.001405433,2,4,173983536,173988094,P-loop NTPase domain-containing protein LPA1 homolog 1
GRMZM2G123719,Zm00001d025948,other,NIRStarch,LMAN,0.001440876,-0.361339916,1,10,134519364,134523011,Putative translation elongation factor family protein
GRMZM2G124799,Zm00001d038703,Metabolite,X.60961..adenosine..23.825,L3Base,0.04327539,4.84E-05,1,6,162999184,163000694,O-methyltransferase ZRP4
GRMZM2G125314,Zm00001d029387,Metabolite,X.3037582..mucic.acid..18.907,L3Tip,0.001245227,0.000569399,1,1,68548473,68551087,LOL3
GRMZM2G125812,Zm00001d012891,other,NIRProtein,Kern,8.23E-05,0.217917498,1,5,1622705,1631341,Biotin/lipoate A/B protein ligase family
GRMZM2G126002,Zm00001d023652,Metabolite,X.60961..adenosine..23.825,L3Base,0.004012372,5.33E-05,2,10,13697131,13701454,Putative oxidoreductase%2C aldo/keto reductase family protein
GRMZM2G126002,Zm00001d023652,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Tip,0.002399183,0.001850905,2,10,13697131,13701454,Putative oxidoreductase%2C aldo/keto reductase family protein
GRMZM2G126603,Zm00001d044255,Metabolite,X.8742..shikimic.acid..16.433..s100,L3Tip,0.020923502,0.002177637,1,3,223099275,223102092,Ribosomal protein L34
GRMZM2G127067,Zm00001d029810,Metabolite,X.6255..maltose..2..24.915,LMAD,3.04E-09,0.000478856,1,1,88015144,88023582,Methylsterol monooxygenase 1-2
GRMZM2G127309,Zm00001d034729,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Base,0.000424163,0.000165363,1,1,300852251,300854480,Carbohydrate-binding X8 domain superfamily protein
GRMZM2G127548,Zm00001d051702,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,Kern,8.54E-06,0.00016867,1,4,167217231,167220804,BSD domain-containing protein
GRMZM2G128160,Zm00001d045084,Seed Traits,TotalKernelNum,L3Base,0.000782853,0.418483271,1,9,12042437,12047675,
GRMZM2G128189,Zm00001d016835,Metabolite,X.92824..D.malic.acid..12.794..s100,L3Base,0.005198936,-0.001836034,1,5,177815935,177822681,Ligatin
GRMZM2G129311,Zm00001d021799,Metabolite,X.239..Beta..alanine..1..12.044,LMAD,1.68E-07,0.000956752,1,7,163131766,163135920,Protein FAR1-RELATED SEQUENCE 5
GRMZM2G129431,Zm00001d037034,Metabolite,X.439451..galactinol.2..26.479,L3Base,8.90E-05,-0.00119727,1,6,109810848,109824120,PHD finger protein-related
GRMZM2G129860,,Metabolite,X.204..allantoin.1..17.293,L3Tip,0.019703047,0.001158052,1,,,,
GRMZM2G129987,Zm00001d015839,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,LMAN,0.001124782,0.00188472,1,5,124936314,124940355,Chaperone protein dnaJ 6
GRMZM2G130055,,Metabolite,X.5460935..turanose.1..24.81,GRoot,0.010043534,-0.00031867,1,,,,
GRMZM2G130305,Zm00001d044288,other,NIRStarch,L3Base,0.00019139,-0.384403332,2,3,224349905,224352639,alpha/beta-Hydrolases superfamily protein
GRMZM2G130305,Zm00001d044288,other,NIRStarch,LMAD,2.02E-14,-0.376267709,2,3,224349905,224352639,alpha/beta-Hydrolases superfamily protein
GRMZM2G131070,Zm00001d036759,Seed Traits,CobWeight,L3Tip,0.040108366,-0.505940369,1,6,99946589,99956871,Phox (PX) domain-containing protein
GRMZM2G131321,Zm00001d003539,Female Inflorescence,CobDiameter,L3Base,0.000354703,0.357860887,1,2,47409183,47414816,
GRMZM2G131784,Zm00001d037665,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,0.0280669,-0.000419745,1,6,133519989,133523664,
GRMZM2G132568,Zm00001d018938,Metabolite,X.2116..alpha.tocophereol..27.379,LMAN,0.043780818,-0.000101661,1,7,9823783,9828061,Bax inhibitor-1 family protein
GRMZM2G132628,Zm00001d036387,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Tip,0.000279937,0.000299883,2,6,86348564,86354695,plant/F20M13-60 protein
GRMZM2G132628,Zm00001d036387,Metabolite,X.642609..trans.caftaric.acid.2..25.529,L3Tip,3.10E-09,0.000718498,2,6,86348564,86354695,plant/F20M13-60 protein
GRMZM2G132811,Zm00001d008440,Seed Traits,X20KernelWeight,GRoot,0.042194082,0.08058892,1,8,8699528,8700941,Putative peptidyl-prolyl cis-trans isomerase family protein
GRMZM2G132862,Zm00001d053824,Metabolite,X.5960..aspartic.acid.2..13.207,L3Tip,0.042924205,0.001725517,1,4,241806773,241807078,
GRMZM2G133314,Zm00001d039448,Metabolite,X.92824..D.malic.acid..12.794..s100,L3Base,0.000570659,-0.002147593,1,3,4599630,4609909,Transducin/WD40 repeat-like superfamily protein
GRMZM2G133434,Zm00001d014606,Metabolite,X.827..ribitol..15.66,L3Tip,0.040178058,0.000141784,1,5,55056929,55058534,Peroxidase 45
GRMZM2G133573,Zm00001d028328,other,TasselBranchLength,L3Tip,1.02E-05,-5.68224161,1,1,30969605,30971412,
GRMZM2G133746,,Metabolite,X.60961..adenosine..23.825,L3Base,3.43E-05,7.74E-05,2,,,,
GRMZM2G133746,,Metabolite,X.5280450..linoleic.acid..20.399,L3Base,1.74E-11,0.000155878,2,,,,
GRMZM2G134044,Zm00001d025075,Metabolite,X.971..oxalic.acid..7.883,LMAN,0.00175151,2.27E-05,1,10,102770463,102774619,BEST Arabidopsis thaliana protein match is: Integral membrane protein hemolysin-III homolog (TAIR:AT2G45250.1); Has 65 Blast hits to 65 proteins in 13 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 2; Plants - 63; Viruses - 0; Other Eukaryo /.../0 (source: NCBI BLink).
GRMZM2G134054,Zm00001d034839,Metabolite,X.791..DL.isoleucine.2..10.225,L3Tip,0.002389994,0.000664958,1,1,303573712,303576362,Purple acid phosphatase 15
GRMZM2G134227,Zm00001d034575,other,TasselBranchLength,GRoot,0.000364903,-4.633304123,1,1,296750495,296755871,Probable protein phosphatase 2C 55
GRMZM2G134716,Zm00001d021528,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,L3Base,3.23E-06,0.003586542,1,7,155175215,155183115,MATH domain containing protein; Os10g0478500 protein
GRMZM2G134731,Zm00001d047037,Metabolite,X.92824..D.malic.acid..12.794..s100,GRoot,1.71E-05,0.002802846,1,9,116292816,116293433,Abscisic acid receptor PYR1
GRMZM2G135095,Zm00001d042233,other,SouthernLeafBlight,L3Tip,0.009978914,0.127744812,1,3,157012964,157021930,Ribosomal protein S18
GRMZM2G135120,,Metabolite,X.5962..L.lysine.2..17.643,L3Tip,1.74E-05,0.000213207,3,,,,
GRMZM2G135120,,Metabolite,X.448388..D.allose.1..17.278,L3Tip,0.002490145,6.06E-05,3,,,,
GRMZM2G135120,,Metabolite,X.12647..L.homoserine.2..12.359,L3Tip,0.039740895,0.00017545,3,,,,
GRMZM2G135256,Zm00001d019947,Metabolite,X.754..glycerol.1.phosphate..16.056,L3Tip,0.001879038,-0.001757538,1,7,78818456,78858726,hydrolases acting on ester bonds
GRMZM2G135446,Zm00001d004875,Metabolite,X.6288..L.threonine.2..11.464,L3Base,0.046062116,0.001097311,1,2,145683678,145688881,Two-component response regulator-like APRR9
GRMZM2G135568,Zm00001d049718,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,Kern,0.000130847,0.003029676,1,4,41325126,41329646,Protein transporter%3B Putative VHS/GAT domain containing family protein isoform 1%3B Putative VHS/GAT domain containing family protein isoform 2
GRMZM2G135617,Zm00001d031639,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,1.73E-11,0.001365077,1,1,197105593,197108840,ACR4
GRMZM2G135763,Zm00001d020615,Metabolite,X.750..glycine..10.456..s100,L3Base,0.000819966,-0.019422166,1,7,125162651,125167090,Pectin lyase-like superfamily protein
GRMZM2G135960,Zm00001d044874,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,LMAN,0.005578351,0.00055621,1,9,6096248,6097444,23.6 kDa heat shock protein mitochondrial
GRMZM2G136158,Zm00001d008266,Metabolite,X.5460935..turanose.1..24.81,GShoot,0.003546118,-0.000321654,1,8,3527558,3529941,Peroxidase 24
GRMZM2G136513,Zm00001d028484,Seed Traits,TotalKernelNum,L3Base,0.002890349,0.445103334,1,1,36588522,36592955,Disease resistance protein RPS5
GRMZM2G136975,Zm00001d003067,other,TilleringIndex,L3Base,0.025737676,0.006276245,1,2,31067940,31072441,Protein root UVB sensitive 2 chloroplastic
GRMZM2G137435,Zm00001d014906,Metabolite,X.9750..citrulline.2..16.691,L3Tip,0.045745437,0.000353207,1,5,67681040,67684923,Phosphoinositide phospholipase C 4
GRMZM2G137477,Zm00001d005961,Metabolite,X.5988..Sucrose..23.988..s100,GShoot,0.045931895,0.062008282,1,2,194011591,194015333,
GRMZM2G137593,Zm00001d037174,other,NumberofTilleringPlants,L3Tip,0.018585743,0.021538274,1,6,114776433,114787517,
GRMZM2G137775,Zm00001d050222,Metabolite,X.6508..quinic.acid..17.076..s100,L3Tip,0.002541804,0.004914408,1,4,74519081,74519623,
GRMZM2G137779,Zm00001d048389,Metabolite,X.439242..Raffinose..29.282,L3Base,0.00492747,0.002394225,1,9,155394466,155396205,Xyloglucan galactosyltransferase MUR3
GRMZM2G138076,Zm00001d000311,Metabolite,X.439451..galactinol.2..26.479,GRoot,0.008394924,0.001807091,1,B73V4_ctg51,18625,23527,Outer membrane OMP85 family protein
GRMZM2G138125,Zm00001d002950,Metabolite,X.439183..3.phosphoglyceric.acid..16.504,L3Base,0.023439764,0.000362005,2,2,27929335,27938858,Protein CHROMATIN REMODELING 24
GRMZM2G138125,Zm00001d002950,Metabolite,X.5962..L.lysine.2..17.643,L3Base,0.007848207,0.000102375,2,2,27929335,27938858,Protein CHROMATIN REMODELING 24
GRMZM2G138245,Zm00001d013868,Metabolite,X.791..DL.isoleucine.2..10.225,L3Tip,0.024496257,0.000546301,4,5,23311089,23316157,CDPK-related kinase 3
GRMZM2G138245,Zm00001d013868,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,0.000135498,0.000933049,4,5,23311089,23316157,CDPK-related kinase 3
GRMZM2G138245,Zm00001d013868,Metabolite,X.754..glycerol.1.phosphate..16.056,L3Tip,8.07E-05,0.002290023,4,5,23311089,23316157,CDPK-related kinase 3
GRMZM2G138245,Zm00001d013868,Metabolite,X.6288..L.threonine.2..11.464,L3Tip,5.79E-05,0.002095221,4,5,23311089,23316157,CDPK-related kinase 3
GRMZM2G138421,Zm00001d012916,other,NumberofTilleringPlants,LMAN,0.010039384,0.017918369,1,5,1908305,1915026,Squamosa promoter-binding-like protein 1
GRMZM2G138496,Zm00001d044657,Leaf Morphology,UpperLeafAngle,GShoot,0.000587648,1.994133964,1,3,234224132,234238691,ENTH/VHS family protein
GRMZM2G139284,,other,NumberofTilleringPlants,L3Tip,4.75E-08,0.045467397,1,,,,
GRMZM2G139522,Zm00001d020713,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,0.004048049,0.000814932,2,7,129773310,129774515,
GRMZM2G139522,Zm00001d020713,Metabolite,X.236..L.asparagine.2..14.984,L3Tip,0.008079392,0.004627703,2,7,129773310,129774515,
GRMZM2G139880,Zm00001d049188,Metabolite,X.311..citric.acid..16.615..s100,LMAN,0.001864299,0.001135008,1,4,19758370,19765128,Bifunctional dihydrofolate reductase-thymidylate synthase
GRMZM2G139973,Zm00001d046613,Metabolite,X.5951..L.serine.2..11.174..s100,L3Base,9.95E-09,0.009390464,2,9,98839260,98845509,Elongator complex protein 4
GRMZM2G139973,Zm00001d046613,Metabolite,X.12647..L.homoserine.2..12.359,L3Base,0.008178626,0.000218778,2,9,98839260,98845509,Elongator complex protein 4
GRMZM2G140082,Zm00001d046616,Metabolite,X.6262..L.ornithine.2..16.632,L3Tip,0.007917644,0.000928696,1,9,98847757,98851557,Protein kinase superfamily protein
GRMZM2G140095,Zm00001d050575,Metabolite,X.439194..glyceric.acid..10.735,L3Tip,9.96E-05,0.000951464,1,4,101589397,101597227,Serine/threonine-protein kinase PBS1
GRMZM2G140448,Zm00001d024875,other,SecondaryBranchNumber,GRoot,0.030511083,0.113988947,1,10,91796481,91798115,Putative cytochrome P450 superfamily protein
GRMZM2G140651,Zm00001d018028,Metabolite,X.738..L.glutamine.2..14.083,LMAN,0.018162821,8.04E-05,1,5,212372579,212374838,NEP1-interacting protein-like 2
GRMZM2G140811,Zm00001d022594,Metabolite,X.5962..L.lysine.2..17.643,L3Tip,0.001382369,0.000185177,1,7,180721223,180728877,pld11;phospholipase D11:
GRMZM2G141034,Zm00001d049467,Metabolite,X.5460935..turanose.1..24.81,LMAD,4.57E-05,0.000399455,1,4,31378981,31380525,mstr2;monosaccharide transporter2:
GRMZM2G141607,Zm00001d031808,Flowering Time,GDDAnthesis.SilkingInterval,L3Base,0.001200333,1.769451758,1,1,202464156,202467819,NAD(P)-binding Rossmann-fold superfamily protein
GRMZM2G141810,Zm00001d037674,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,GRoot,0.000128743,5.78E-05,1,6,133714246,133717685,tar3;tryptophan aminotransferase related3:
GRMZM2G141848,Zm00001d023853,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Base,0.022203585,0.000632415,1,10,25081643,25084377,aprl6;adenosine 5'-phosphosulfate reductase6: member of protein disulfide isomerase family involved in protein folding
GRMZM2G142011,Zm00001d014601,Metabolite,X.6255..maltose..2..24.915,L3Tip,1.10E-10,0.000463316,2,5,54849718,54851421,Peroxidase 16
GRMZM2G142011,Zm00001d014601,Metabolite,X.5321342..beta.sitosterol..28.848,L3Tip,8.86E-07,0.000263105,2,5,54849718,54851421,Peroxidase 16
GRMZM2G142088,Zm00001d017197,Metabolite,X.444212..trans.aconitic.acid..15.842..s100,GShoot,0.000706689,0.001885366,1,5,188621089,188627758,LOCATED IN: cytosol chloroplast; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 14 growth stages; BEST Arabidopsis thaliana protein match is: Tudor/PWWP/MBT superfamily protein (TAIR:AT1G15940.1); Has 137162 Blast hits to 70781 proteins in 29 /.../cies: Archae - 289; Bacteria - 24182; Metazoa - 56725; Fungi - 20130; Plants - 6559; Viruses - 758; Other Eukaryotes - 28519 (source: NCBI BLink).
GRMZM2G142334,Zm00001d044393,Flowering Time,GDDAnthesis.SilkingInterval,L3Tip,0.022933108,-1.11015079,1,3,226945825,226954001,Serine/threonine protein phosphatase 2A 55 kDa regulatory subunit B beta isoform
GRMZM2G143469,Zm00001d011256,Flowering Time,DaysToTassel,L3Tip,0.003237448,-0.770517202,2,8,144697819,144699023,OHP2
GRMZM2G143469,Zm00001d011256,Flowering Time,GDDDaystoTassel,L3Tip,0.047417985,-5.416044607,2,8,144697819,144699023,OHP2
GRMZM2G143886,,Female Inflorescence,EarRowNumber,GShoot,0.000833821,-0.209027207,1,,,,
GRMZM2G144020,Zm00001d012955,Metabolite,X.642609..trans.caftaric.acid.2..25.529,L3Tip,8.92E-06,0.000629887,1,5,2345664,2348616,Fes1A
GRMZM2G144841,Zm00001d047058,Metabolite,X.6057..tyrosine.2..17.871,LMAN,0.03359098,-0.001583306,1,9,116826647,116829561,Tobamovirus multiplication protein 2B
GRMZM2G145065,Zm00001d028965,Metabolite,X.700..ethanolamine..9.879,LMAD,0.022349375,0.000427651,1,1,53169397,53176921,MADS box interactor-like
