snps_for_medi,medi,coef,file,method,tissue,trait,seq,Pos
4-238432856,GRMZM2G323287,-0.0058371347422469,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAN.csv,res.fixed,LMAN,X.3037582..mucic.acid..18.907,4,243164907
5-20855696,GRMZM2G323287,0.130163721662733,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAN.csv,res.fixed,LMAN,X.3037582..mucic.acid..18.907,5,21345673
5-206653552,GRMZM2G323287,-0.0318015700132601,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAN.csv,res.fixed,LMAN,X.3037582..mucic.acid..18.907,5,212239965
6-84797022,GRMZM2G323287,-0.121009040910712,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAN.csv,res.fixed,LMAN,X.3037582..mucic.acid..18.907,6,87754407
6-87645419,GRMZM2G323287,-0.0756040490130489,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAN.csv,res.fixed,LMAN,X.3037582..mucic.acid..18.907,6,90254449
6-87645424,GRMZM2G323287,-0.0431129693595876,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAN.csv,res.fixed,LMAN,X.3037582..mucic.acid..18.907,6,90254454
6-105491506,GRMZM2G323287,-0.078860028928455,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAN.csv,res.fixed,LMAN,X.3037582..mucic.acid..18.907,6,108674574
6-120563261,GRMZM2G323287,-0.118069154099469,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAN.csv,res.fixed,LMAN,X.3037582..mucic.acid..18.907,6,124274616
7-171049951,GRMZM2G323287,-0.150908485131086,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAN.csv,res.fixed,LMAN,X.3037582..mucic.acid..18.907,7,176648575
8-20940092,GRMZM2G323287,-0.0901422390599599,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAN.csv,res.fixed,LMAN,X.3037582..mucic.acid..18.907,8,21613205
8-102324729,GRMZM2G323287,-0.0308966795564705,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAN.csv,res.fixed,LMAN,X.3037582..mucic.acid..18.907,8,105003606
8-120617267,GRMZM2G323287,0.065263458094751,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAN.csv,res.fixed,LMAN,X.3037582..mucic.acid..18.907,8,124050882
8-139269908,GRMZM2G323287,-0.0569584729740898,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAN.csv,res.fixed,LMAN,X.3037582..mucic.acid..18.907,8,143983936
8-157404310,GRMZM2G323287,-0.0460901328982002,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAN.csv,res.fixed,LMAN,X.3037582..mucic.acid..18.907,8,162626706
9-26591501,GRMZM2G323287,0.0285158787206021,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAN.csv,res.fixed,LMAN,X.3037582..mucic.acid..18.907,9,26633014
9-27924553,GRMZM2G323287,0.0752944991645335,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAN.csv,res.fixed,LMAN,X.3037582..mucic.acid..18.907,9,27988834
10-9692229,GRMZM2G323287,0.0831724129411167,res.fixed_indirect_X.3037582..mucic.acid..18.907_ts_LMAN.csv,res.fixed,LMAN,X.3037582..mucic.acid..18.907,10,9695956
2-22256162,GRMZM5G812270,0.0777658545443206,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_GShoot.csv,res.fixed,GShoot,X.311..citric.acid..16.615..s100,2,22938847
2-216001577,GRMZM5G812270,0.208868139751786,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_GShoot.csv,res.fixed,GShoot,X.311..citric.acid..16.615..s100,2,222178964
2-237355664,GRMZM5G812270,0.19620854039604,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_GShoot.csv,res.fixed,GShoot,X.311..citric.acid..16.615..s100,2,240737536
3-168743064,GRMZM5G812270,0.0117526098376099,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_GShoot.csv,res.fixed,GShoot,X.311..citric.acid..16.615..s100,3,171281908
3-186439000,GRMZM5G812270,-0.0998734953442406,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_GShoot.csv,res.fixed,GShoot,X.311..citric.acid..16.615..s100,3,189312429
4-136000262,GRMZM5G812270,-0.185287513230735,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_GShoot.csv,res.fixed,GShoot,X.311..citric.acid..16.615..s100,4,139141996
5-67770729,GRMZM5G812270,-0.148996501808384,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_GShoot.csv,res.fixed,GShoot,X.311..citric.acid..16.615..s100,5,69685085
5-174961907,GRMZM5G812270,-0.164961826207523,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_GShoot.csv,res.fixed,GShoot,X.311..citric.acid..16.615..s100,5,178949535
5-210723617,GRMZM5G812270,-0.139479012284322,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_GShoot.csv,res.fixed,GShoot,X.311..citric.acid..16.615..s100,5,216529350
7-171621489,GRMZM5G812270,-0.088425145205432,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_GShoot.csv,res.fixed,GShoot,X.311..citric.acid..16.615..s100,7,177229198
8-68341865,GRMZM5G812270,-0.147481417491483,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_GShoot.csv,res.fixed,GShoot,X.311..citric.acid..16.615..s100,8,69870431
9-144895253,GRMZM5G812270,-0.0505708456061216,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_GShoot.csv,res.fixed,GShoot,X.311..citric.acid..16.615..s100,9,147445194
10-15926435,GRMZM5G812270,0.157613290790787,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_GShoot.csv,res.fixed,GShoot,X.311..citric.acid..16.615..s100,10,16137551
10-134159906,GRMZM5G812270,-0.161971408128243,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_GShoot.csv,res.fixed,GShoot,X.311..citric.acid..16.615..s100,10,135380936
2-160075972,GRMZM2G013324,-0.171674159514442,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_LMAN.csv,res.fixed,LMAN,X.311..citric.acid..16.615..s100,2,164109412
4-7176966,GRMZM2G013324,-0.226656472442255,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_LMAN.csv,res.fixed,LMAN,X.311..citric.acid..16.615..s100,4,7985253
5-10089403,GRMZM2G013324,-0.107715512971055,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_LMAN.csv,res.fixed,LMAN,X.311..citric.acid..16.615..s100,5,10500097
5-62929730,GRMZM2G013324,-0.215996039199896,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_LMAN.csv,res.fixed,LMAN,X.311..citric.acid..16.615..s100,5,64766879
5-150867415,GRMZM2G013324,-0.260452053203252,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_LMAN.csv,res.fixed,LMAN,X.311..citric.acid..16.615..s100,5,154380246
10-123848260,GRMZM2G013324,-0.155907155608726,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_LMAN.csv,res.fixed,LMAN,X.311..citric.acid..16.615..s100,10,124876024
1-35765931,GRMZM2G139880,0.0900450928534467,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_LMAN.csv,res.fixed,LMAN,X.311..citric.acid..16.615..s100,1,35943207
1-35765931,GRMZM2G018417,-0.0190172750061123,res.fixed_indirect_X.6255..maltose..2..24.915_ts_L3Base.csv,res.fixed,L3Base,X.6255..maltose..2..24.915,1,35943207
1-196549180,GRMZM2G139880,-0.263806793140031,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_LMAN.csv,res.fixed,LMAN,X.311..citric.acid..16.615..s100,1,198929211
1-206734541,GRMZM2G139880,0.157557202546851,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_LMAN.csv,res.fixed,LMAN,X.311..citric.acid..16.615..s100,1,209511559
2-25496564,GRMZM2G139880,-0.163723492632573,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_LMAN.csv,res.fixed,LMAN,X.311..citric.acid..16.615..s100,2,26182668
3-30547600,GRMZM2G139880,-0.121805718412303,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_LMAN.csv,res.fixed,LMAN,X.311..citric.acid..16.615..s100,3,30148798
3-202254675,GRMZM2G139880,0.157182288826763,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_LMAN.csv,res.fixed,LMAN,X.311..citric.acid..16.615..s100,3,205387411
4-18637707,GRMZM2G139880,-0.100998514448281,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_LMAN.csv,res.fixed,LMAN,X.311..citric.acid..16.615..s100,4,19797300
4-18712002,GRMZM2G139880,-0.163827446500407,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_LMAN.csv,res.fixed,LMAN,X.311..citric.acid..16.615..s100,4,19871393
9-34412871,GRMZM2G139880,-0.174998396109478,res.fixed_indirect_X.311..citric.acid..16.615..s100_ts_LMAN.csv,res.fixed,LMAN,X.311..citric.acid..16.615..s100,9,34778180
1-70926609,GRMZM2G005187,-0.0847570303526291,res.fixed_indirect_X.33032..L.glutamic.acid.3..dehydrated...13.232..s100_ts_L3Base.csv,res.fixed,L3Base,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,1,72187879
3-78235735,GRMZM2G005187,0.107689834230134,res.fixed_indirect_X.33032..L.glutamic.acid.3..dehydrated...13.232..s100_ts_L3Base.csv,res.fixed,L3Base,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,3,78454810
6-92976427,GRMZM2G005187,0.0013578083093281,res.fixed_indirect_X.33032..L.glutamic.acid.3..dehydrated...13.232..s100_ts_L3Base.csv,res.fixed,L3Base,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,6,95460875
1-207429690,GRMZM2G049088,-0.200748190620662,res.fixed_indirect_X.33032..L.glutamic.acid.3..dehydrated...13.232..s100_ts_L3Base.csv,res.fixed,L3Base,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,1,210202155
6-159661397,GRMZM2G049088,-0.132688634044671,res.fixed_indirect_X.33032..L.glutamic.acid.3..dehydrated...13.232..s100_ts_L3Base.csv,res.fixed,L3Base,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,6,163653049
8-128968913,GRMZM2G472780,-0.13745151333433,res.fixed_indirect_X.33032..L.glutamic.acid.3..dehydrated...13.232..s100_ts_L3Base.csv,res.fixed,L3Base,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,8,133310823
1-46855597,GRMZM2G135960,-0.18738939921809,res.fixed_indirect_X.33032..L.glutamic.acid.3..dehydrated...13.232..s100_ts_LMAN.csv,res.fixed,LMAN,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,1,47140219
1-249367393,GRMZM2G135960,0.0976108319169541,res.fixed_indirect_X.33032..L.glutamic.acid.3..dehydrated...13.232..s100_ts_LMAN.csv,res.fixed,LMAN,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,1,253157840
2-54217120,GRMZM2G135960,-0.196144547171448,res.fixed_indirect_X.33032..L.glutamic.acid.3..dehydrated...13.232..s100_ts_LMAN.csv,res.fixed,LMAN,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,2,55631592
3-92546811,GRMZM2G135960,0.168602694558359,res.fixed_indirect_X.33032..L.glutamic.acid.3..dehydrated...13.232..s100_ts_LMAN.csv,res.fixed,LMAN,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,3,106721567
3-185085480,GRMZM2G135960,-0.11923230045025,res.fixed_indirect_X.33032..L.glutamic.acid.3..dehydrated...13.232..s100_ts_LMAN.csv,res.fixed,LMAN,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,3,188056005
4-37269016,GRMZM2G135960,-0.263046278508915,res.fixed_indirect_X.33032..L.glutamic.acid.3..dehydrated...13.232..s100_ts_LMAN.csv,res.fixed,LMAN,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,4,38895206
6-17376163,GRMZM2G135960,-0.155963805755803,res.fixed_indirect_X.33032..L.glutamic.acid.3..dehydrated...13.232..s100_ts_LMAN.csv,res.fixed,LMAN,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,6,17484889
8-106090404,GRMZM2G135960,0.109783193942266,res.fixed_indirect_X.33032..L.glutamic.acid.3..dehydrated...13.232..s100_ts_LMAN.csv,res.fixed,LMAN,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,8,108899699
9-5351735,GRMZM2G135960,0.182349677014243,res.fixed_indirect_X.33032..L.glutamic.acid.3..dehydrated...13.232..s100_ts_LMAN.csv,res.fixed,LMAN,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,9,4967774
10-6689963,GRMZM2G135960,0.241995736641795,res.fixed_indirect_X.33032..L.glutamic.acid.3..dehydrated...13.232..s100_ts_LMAN.csv,res.fixed,LMAN,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,10,6378650
4-65744470,GRMZM2G087817,-0.281660685946236,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_GShoot.csv,res.fixed,GShoot,X.439183..3.phosphoglyceric.acid..16.504,4,68177847
1-24732231,GRMZM2G059026,-0.119622228467903,res.fixed_indirect_X.444972..fumaric.acid..10.94_ts_L3Base.csv,res.fixed,L3Base,X.444972..fumaric.acid..10.94,1,25106671
1-24732231,GRMZM2G107774,-0.153231830592983,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Base.csv,res.fixed,L3Base,X.439183..3.phosphoglyceric.acid..16.504,1,25106671
1-278440062,GRMZM2G107774,0.123122363860753,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Base.csv,res.fixed,L3Base,X.439183..3.phosphoglyceric.acid..16.504,1,283422612
2-218072168,GRMZM2G107774,-0.131398284994209,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Base.csv,res.fixed,L3Base,X.439183..3.phosphoglyceric.acid..16.504,2,224191627
3-1209140,GRMZM2G107774,-0.389279064802114,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Base.csv,res.fixed,L3Base,X.439183..3.phosphoglyceric.acid..16.504,3,529601
3-145095358,GRMZM2G107774,-0.13085389588593,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Base.csv,res.fixed,L3Base,X.439183..3.phosphoglyceric.acid..16.504,3,146182144
3-211142630,GRMZM2G107774,-0.166815240390584,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Base.csv,res.fixed,L3Base,X.439183..3.phosphoglyceric.acid..16.504,3,214692027
4-229833043,GRMZM2G107774,-0.155008626226345,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Base.csv,res.fixed,L3Base,X.439183..3.phosphoglyceric.acid..16.504,4,234312722
5-21987106,GRMZM2G107774,-0.144916717298168,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Base.csv,res.fixed,L3Base,X.439183..3.phosphoglyceric.acid..16.504,5,22475019
8-22646311,GRMZM2G107774,-0.165082411245705,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Base.csv,res.fixed,L3Base,X.439183..3.phosphoglyceric.acid..16.504,8,23363512
9-28250914,GRMZM2G107774,-0.0948411103671765,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Base.csv,res.fixed,L3Base,X.439183..3.phosphoglyceric.acid..16.504,9,28266114
9-41848671,GRMZM2G107774,-0.14300473415676,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Base.csv,res.fixed,L3Base,X.439183..3.phosphoglyceric.acid..16.504,9,42445214
9-46965435,GRMZM2G107774,0.218815197850769,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Base.csv,res.fixed,L3Base,X.439183..3.phosphoglyceric.acid..16.504,9,47856893
9-49414939,GRMZM2G107774,-0.0289253570032706,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Base.csv,res.fixed,L3Base,X.439183..3.phosphoglyceric.acid..16.504,9,50386502
1-35389605,GRMZM2G014797,-0.189608095360046,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,1,36326212
1-35088557,GRMZM2G133434,-0.102239177164241,res.fixed_indirect_X.827..ribitol..15.66_ts_L3Tip.csv,res.fixed,L3Tip,X.827..ribitol..15.66,1,36643348
1-35088557,GRMZM2G014797,-0.0779702853925451,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,1,36643348
2-174430325,GRMZM2G014797,-0.197930292182777,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,2,178608340
2-225894056,GRMZM2G014797,-0.33163140177206,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,2,232174453
3-64026362,GRMZM2G014797,0.00971688405879559,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,3,64119007
3-65753311,GRMZM2G014797,0.0833661703312715,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,3,65902550
4-73542798,GRMZM2G014797,0.0825563677277747,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,4,76263561
4-124293269,GRMZM2G014797,-0.216216258538556,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,4,127182495
4-174445812,GRMZM2G014797,-0.260034560195117,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,4,177493366
4-177944655,GRMZM2G014797,-0.147827841131828,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,4,180901379
4-240434062,GRMZM2G014797,-0.0980789615400238,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,4,245295733
4-241332594,GRMZM2G014797,-0.167447180172368,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,4,246310831
5-120559421,GRMZM2G014797,-0.0813259276291017,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,5,123392683
5-189509390,GRMZM2G014797,-0.0869002531444146,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,5,194535546
6-18867464,GRMZM2G014797,0.12611716567405,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,6,15977004
6-26797351,GRMZM2G014797,-0.107247315568719,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,6,28223076
8-23670378,GRMZM2G014797,-0.0105701501747098,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,8,24439361
8-23670378,GRMZM5G815851,0.0778033493329435,res.fixed_indirect_X.642609..trans.caftaric.acid.2..25.529_ts_LMAN.csv,res.fixed,LMAN,X.642609..trans.caftaric.acid.2..25.529,8,24439361
8-111025081,GRMZM2G014797,-0.19961342833222,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,8,114179395
9-139097844,GRMZM2G014797,-0.151944116456588,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,9,141454359
10-122125589,GRMZM2G014797,-0.256696995626007,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,10,123159537
1-119168995,GRMZM2G481362,-0.00777763098512074,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,1,120955289
1-212135424,GRMZM2G481362,-0.0765570170407267,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,1,215151677
1-278677771,GRMZM2G481362,-0.0662476409091357,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,1,283657382
1-293644754,GRMZM2G481362,-0.109421386153062,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,1,299103482
2-10537370,GRMZM2G481362,0.0504268631488074,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,2,10649267
2-138412576,GRMZM2G481362,0.0637402776712723,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,2,142532272
2-174114679,GRMZM2G481362,0.123190819950282,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,2,178316154
2-174327320,GRMZM2G481362,-0.0256685720878008,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,2,178508888
2-226025537,GRMZM2G481362,0.0322936120727007,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,2,232296338
3-19948423,GRMZM2G481362,0.0843336445147988,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,3,19351516
3-165060667,GRMZM2G481362,-0.128414063640072,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,3,167656043
3-167764088,GRMZM2G481362,-0.147742928633558,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,3,170305927
3-168881403,GRMZM2G481362,-0.0462557141496215,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,3,171424475
3-168881403,GRMZM2G176998,-0.0382051245693101,res.fixed_indirect_X.6255..maltose..2..24.915_ts_L3Tip.csv,res.fixed,L3Tip,X.6255..maltose..2..24.915,3,171424475
3-210441535,GRMZM2G481362,-0.161683671700226,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,3,213973749
4-22045156,GRMZM2G481362,0.0513847419548331,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,4,23302111
4-27434670,GRMZM2G481362,-0.209657576842622,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,4,28923798
4-82846563,GRMZM2G481362,-0.104084321424709,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,4,85879536
5-171210924,GRMZM2G481362,-0.0775084578757554,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,5,175218765
5-192370477,GRMZM2G481362,0.0767965974053109,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,5,197736344
6-128465008,GRMZM2G481362,-0.125127330135352,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,6,132284537
6-130080518,GRMZM2G481362,-0.127135897980042,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,6,133980626
6-136370409,GRMZM2G009719,0.208733582044202,res.fixed_indirect_X.738..L.glutamine.2..14.083_ts_L3Base.csv,res.fixed,L3Base,X.738..L.glutamine.2..14.083,6,140294389
6-136370409,GRMZM2G481362,-0.042223518760073,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,6,140294389
6-163199058,GRMZM2G481362,0.0931230179956586,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,6,167226015
7-20563620,GRMZM2G481362,-0.101385675033142,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,7,21462209
7-26608580,GRMZM2G481362,0.13689840104179,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,7,27701074
7-129447723,GRMZM2G481362,0.0747774229838253,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,7,133573295
7-172865026,GRMZM2G481362,0.0696811437482511,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,7,178052593
8-127429386,GRMZM2G481362,0.0622507400830447,res.fixed_indirect_X.439183..3.phosphoglyceric.acid..16.504_ts_L3Tip.csv,res.fixed,L3Tip,X.439183..3.phosphoglyceric.acid..16.504,8,131756983
